age,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
20,0.0006661234,0.0006591344,0.0006312166,0.0006198853,0.0005955223,0.0005831256,0.0005568853,0.0005668029,0.0005681969,0.0005468413,0.0005239197,0.0005225303,0.0005073029,0.0005122874,0.0004696253,0.0004625992,0.0004514326,0.000448707,0.000438614,0.0004349036,0.0004213264,0.0004105504,0.0003936522,0.0003870921,0.0003764212,0.0003678795,0.0003591331,0.000352651,0.0003435969,0.0003367933,0.0003271958,0.0003200512,0.0003129852,0.0003059968,0.0002990692,0.000292167,0.0002852371,0.000278232,0.000271102,0.000266255,0.0002587846,0.0002536053,0.0002483135,0.0002429384,0.0002375003,0.0002320191,0.0002265262,0.0002210311,0.0002155518,0.0002101096,0.0002047322,0.0001994401,0.000196613,0.0001915161
21,0.0007323776,0.0006943712,0.0006874495,0.0006566661,0.0006454935,0.000618622,0.0006066335,0.0005780451,0.0005888856,0.0005902305,0.0005681229,0.000542212,0.000540936,0.00052535,0.0005301787,0.0004865559,0.0004773857,0.0004663493,0.0004637599,0.0004510148,0.0004472451,0.0004357949,0.0004247545,0.0004052086,0.0003962964,0.000388007,0.0003794507,0.0003706826,0.0003617602,0.0003526719,0.0003434074,0.0003361951,0.0003290147,0.0003194764,0.0003124558,0.000305498,0.0002985659,0.0002891562,0.0002845704,0.0002774061,0.0002700785,0.0002650196,0.0002573536,0.0002520272,0.0002466157,0.0002411393,0.0002331903,0.0002276652,0.000222138,0.0002166268,0.0002135527,0.0002081375,0.0002028093,0.0001975795
22,0.0007834795,0.000763162,0.0007242289,0.0007149183,0.0006862005,0.0006727694,0.0006458985,0.0006344308,0.0006035875,0.0006155236,0.0006168039,0.0005912413,0.0005648963,0.0005637678,0.0005477805,0.0005523998,0.0005052801,0.0004989391,0.0004881419,0.0004832385,0.0004703255,0.0004664822,0.0004546002,0.0004408263,0.0004234014,0.0004145907,0.0004039114,0.0003953653,0.0003866008,0.0003776757,0.0003685795,0.0003592999,0.0003496187,0.0003424147,0.0003328487,0.0003258127,0.0003188439,0.0003094462,0.0003024744,0.0002954232,0.0002882391,0.000280885,0.0002758003,0.0002680932,0.0002627282,0.0002572741,0.0002493065,0.0002437437,0.0002381676,0.000232588,0.0002270241,0.0002214983,0.0002160403,0.000210672
23,0.0007964209,0.0007746034,0.0007570119,0.0007156942,0.0007087945,0.000680075,0.0006665461,0.0006395883,0.0006279443,0.0005969208,0.0006085739,0.0006098642,0.0005870673,0.0005607328,0.0005595623,0.0005436073,0.0005482705,0.0005012519,0.0004923281,0.0004814142,0.0004789563,0.0004660443,0.0004622024,0.0004479261,0.0004366505,0.000419249,0.0004103871,0.0003996735,0.0003910976,0.0003823058,0.0003733538,0.0003642328,0.0003549311,0.0003476796,0.0003380116,0.0003308775,0.000321373,0.0003143866,0.0003074267,0.0003004401,0.0002933737,0.000286176,0.00027881,0.0002737172,0.000266,0.0002606299,0.0002527173,0.0002471964,0.0002416308,0.0002360522,0.0002304706,0.000224905,0.0002193775,0.0002139176
24,0.0007442391,0.0007910251,0.0007693587,0.0007519044,0.0007107198,0.0007037838,0.0006751067,0.0006615182,0.0006345288,0.0006227584,0.0005916395,0.0006030421,0.0006070227,0.0005817078,0.0005554513,0.0005542333,0.0005383587,0.0005430692,0.0004987048,0.0004897172,0.0004787615,0.0004762677,0.0004633722,0.0004595346,0.0004453159,0.0004340794,0.0004167136,0.0004078294,0.0003971069,0.0003885221,0.0003797237,0.0003707661,0.0003616407,0.0003523358,0.0003450833,0.000335416,0.0003282801,0.0003212272,0.0003117865,0.0003048233,0.0002978344,0.0002907664,0.0002835683,0.0002762036,0.0002711129,0.0002634015,0.0002580366,0.0002525847,0.0002470658,0.0002390629,0.0002334931,0.0002279213,0.0002223656,0.0002168481
25,0.0008139013,0.0007505692,0.0007975949,0.0007783838,0.000758198,0.000719389,0.0007100112,0.0006813174,0.0006677928,0.0006408664,0.000629234,0.0005982619,0.0006098954,0.0006111634,0.0005883838,0.0005620789,0.0005609003,0.000544955,0.0005495863,0.0005026218,0.0004937248,0.0004828344,0.0004803803,0.0004674812,0.0004636347,0.0004493609,0.0004380859,0.000418311,0.0004118586,0.0004011658,0.0003926054,0.0003838296,0.0003724603,0.0003657912,0.0003565071,0.0003468253,0.0003396183,0.0003300516,0.0003230124,0.0003160409,0.0003066416,0.0002996674,0.0002926141,0.0002854303,0.0002805401,0.0002729962,0.0002677541,0.000259939,0.0002544934,0.0002489803,0.0002434215,0.0002378496,0.0002298556,0.0002243045
26,0.0008234544,0.0008039151,0.0007407631,0.000787008,0.0007681485,0.0007482899,0.0007098487,0.0007004442,0.0006719199,0.000658336,0.0006314398,0.0006196241,0.0005911517,0.0006024225,0.0006036954,0.0005786136,0.0005525314,0.0005512793,0.0005355262,0.0005402322,0.0004962169,0.0004871987,0.0004762487,0.0004737247,0.0004609034,0.0004570841,0.000442989,0.0004318393,0.0004122031,0.0004033187,0.000395036,0.0003864828,0.0003752954,0.0003663688,0.0003597079,0.0003504434,0.0003407901,0.000333602,0.000326498,0.0003170376,0.0003100805,0.0003031481,0.0002961904,0.0002891554,0.000281992,0.000274664,0.0002671484,0.0002619294,0.0002565939,0.0002487338,0.0002432528,0.0002377279,0.0002321908,0.0002266518
27,0.0008779655,0.0008048793,0.0007853966,0.0007250163,0.0007700735,0.0007491871,0.0007324151,0.0006945379,0.0006875536,0.0006568336,0.0006456127,0.0006187692,0.0006067213,0.0005781574,0.0005888105,0.0005901007,0.0005681099,0.0005422952,0.0005409674,0.000525437,0.0005302174,0.0004868152,0.0004776251,0.0004690723,0.0004639685,0.0004512613,0.0004499689,0.0004360802,0.0004250772,0.0004056102,0.0003991014,0.0003884398,0.0003799036,0.0003711586,0.0003622602,0.0003532013,0.0003463904,0.0003367778,0.0003296195,0.0003225431,0.0003131212,0.0003061901,0.0002992825,0.0002923506,0.0002853429,0.0002782089,0.0002709141,0.0002658738,0.0002582431,0.000252938,0.0002475488,0.000242095,0.0002365984,0.0002310898
28,0.0008466026,0.0008592428,0.0007877362,0.0007683414,0.0007083103,0.0007520675,0.0007317966,0.0007155698,0.000678332,0.0006688686,0.0006409125,0.0006296,0.0006028377,0.0005930115,0.00056439,0.0005743856,0.0005756931,0.0005542512,0.0005287873,0.0005273657,0.0005121279,0.0005145209,0.0004720208,0.0004649963,0.0004538548,0.0004511083,0.0004385519,0.0004348288,0.0004213248,0.0004105943,0.000393776,0.0003848374,0.0003765715,0.0003680504,0.0003593271,0.0003504552,0.0003414282,0.0003346406,0.0003250811,0.0003179604,0.0003109183,0.0003015412,0.0002946376,0.0002877559,0.0002808506,0.0002738723,0.0002667734,0.0002619465,0.0002545177,0.0002493675,0.0002441094,0.0002387705,0.0002309652,0.0002255322
29,0.0008633537,0.0008722491,0.0008842174,0.0008092871,0.0007900279,0.0007303989,0.0007724386,0.0007543145,0.0007351576,0.0006952844,0.0006883664,0.0006604195,0.0006469246,0.0006204138,0.0006085248,0.0005778261,0.0005882693,0.0005895269,0.0005678606,0.0005423947,0.0005410681,0.0005257427,0.0005279805,0.0004852404,0.0004761168,0.0004651937,0.0004625782,0.0004500439,0.0004463114,0.0004326777,0.0004218629,0.0004026839,0.0003938707,0.0003856893,0.0003748775,0.0003662298,0.0003574331,0.0003484803,0.000341748,0.0003322569,0.0003251885,0.0003158069,0.0003088955,0.0003020482,0.0002952246,0.0002859745,0.0002790514,0.0002744138,0.0002672143,0.0002598359,0.0002547165,0.0002470877,0.0002417812,0.0002364134
30,0.0009357616,0.0008744229,0.0008833264,0.0008949477,0.000822451,0.0008033368,0.0007417126,0.0007865805,0.0007657141,0.0007464244,0.0007089837,0.0007021611,0.0006719181,0.0006586158,0.0006323523,0.000620789,0.0005905241,0.0006013652,0.0006025739,0.0005807289,0.0005552955,0.0005540583,0.0005386706,0.000543207,0.0004978477,0.0004890491,0.0004783736,0.0004759066,0.0004633954,0.0004596516,0.0004458655,0.0004349513,0.0004157637,0.0004071109,0.0003990329,0.0003883404,0.0003797886,0.0003710865,0.0003622253,0.000353191,0.0003461471,0.0003367666,0.000329838,0.0003206179,0.0003138366,0.0003070814,0.0002979198,0.0002910632,0.0002840821,0.0002793283,0.0002720024,0.0002645257,0.0002593207,0.0002540313
31,0.0009213872,0.0009520753,0.0008907348,0.0008997005,0.0009134447,0.0008380173,0.0008190426,0.0007578683,0.0008032314,0.0007820953,0.0007625479,0.0007249994,0.0007158914,0.0006881092,0.0006750358,0.0006490287,0.0006354343,0.0006056259,0.0006169557,0.0006181106,0.0005960162,0.0005705761,0.0005694407,0.0005539542,0.0005558752,0.0005126914,0.0005042564,0.000493851,0.0004891189,0.0004766283,0.0004728714,0.0004589359,0.0004479231,0.0004287245,0.0004202266,0.0004099191,0.0004016693,0.0003932106,0.0003822531,0.0003734761,0.000366875,0.0003575335,0.0003482279,0.0003413572,0.0003322165,0.0003254993,0.0003164475,0.0003097322,0.0003029399,0.0002960198,0.0002889345,0.0002816595,0.0002765931,0.0002690475
32,0.0009351598,0.0009434135,0.0009743641,0.0009153733,0.0009244928,0.0009375961,0.0008637141,0.0008448658,0.0007816647,0.0008305288,0.0008113137,0.0007911775,0.0007531898,0.0007466083,0.0007163795,0.0007036231,0.0006778951,0.000664963,0.0006358062,0.0006482243,0.0006492909,0.0006265025,0.0006008274,0.0005998919,0.0005840809,0.0005881049,0.0005416253,0.0005338297,0.0005238633,0.0005194579,0.0005068777,0.0005054534,0.0004909849,0.0004796052,0.0004601575,0.0004519378,0.0004417962,0.0004313634,0.0004230246,0.0004121973,0.0004035249,0.0003970024,0.0003877282,0.0003784941,0.000369347,0.0003626299,0.0003536482,0.0003470358,0.0003380536,0.0003313351,0.0003244791,0.0003174439,0.0003102014,0.0003027878
33,0.001013878,0.0009939918,0.001002811,0.0010376232,0.0009770232,0.0009866683,0.0010034382,0.0009261836,0.0009074541,0.0008397494,0.0008915026,0.0008732849,0.0008541394,0.0008125003,0.0008061665,0.0007755596,0.0007633642,0.000735635,0.000723919,0.0006933674,0.0007054036,0.0007088649,0.0006845896,0.0006582765,0.0006577139,0.0006411761,0.0006470227,0.0005961808,0.0005895271,0.0005779302,0.000574079,0.000561257,0.0005596824,0.0005442539,0.0005322078,0.0005122426,0.0005021416,0.0004922086,0.0004819599,0.0004714648,0.0004631023,0.0004545549,0.0004434827,0.0004342656,0.000425094,0.0004160207,0.0004093766,0.0004004927,0.0003916394,0.0003827581,0.0003761199,0.0003669896,0.0003599956,0.0003527675
34,0.0011024163,0.0010494176,0.001031577,0.0010423618,0.0010805657,0.0010163488,0.0010288999,0.0010472213,0.0009677997,0.0009491499,0.0008816825,0.0009354655,0.000916194,0.0008984747,0.0008582888,0.0008521367,0.0008212377,0.0008071177,0.0007796601,0.0007688537,0.0007366626,0.0007528422,0.0007561695,0.0007307226,0.0007039023,0.0007036283,0.000686517,0.000694287,0.0006418117,0.0006337565,0.000622752,0.0006217418,0.0006063229,0.0006046236,0.0005907279,0.0005780997,0.0005554082,0.0005479314,0.0005358873,0.0005257889,0.0005177305,0.0005071812,0.0004964269,0.0004877586,0.0004785851,0.0004694619,0.0004604478,0.0004515488,0.0004427446,0.0004339764,0.0004251799,0.0004162829,0.0004095404,0.0004025774
